,Energy,dEnergy,Data,dData,EXFOR_Entry,Year,Author,Dataset_Number,MT,dData_assumed,endf7-1,endf7-1_chi_squared,endf7-1_relative_error,endf8,endf8_chi_squared,endf8_relative_error
1510065,4567990.0,nan,2.55299,0.029473199999999998,12876002,1978,J.A.Harvey,12876002,1,0.029473199999999998,2.5423927041670003,0.0038103320634376697,0.41682371946830143,2.5423927041670003,0.0038103320634376697,0.41682371946830143
1511216,4572800.0,6e-11,2.5563,0.021835,10251002,1971,C.A.Goulding,10251002,1,0.021835,2.54244572624,0.008790515292741899,0.5449191546947503,2.54244572624,0.008790515292741899,0.5449191546947503
1510066,4581890.0,nan,2.5064,0.0295069,12876002,1978,J.A.Harvey,12876002,1,0.0295069,2.542545928037,0.0442787318781703,-1.4216430719466633,2.542545928037,0.0442787318781703,-1.4216430719466633
1505642,4583000.0,nan,2.607,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.5425581639000003,0.46141669332658297,2.5345275091427326,2.5425581639000003,0.46141669332658297,2.5345275091427326
1510067,4595850.0,nan,2.54175,0.0295506,12876002,1978,J.A.Harvey,12876002,1,0.0295506,2.542699813305,3.052883238767461e-05,-0.03735451979152567,2.542699813305,3.052883238767461e-05,-0.03735451979152567
1510664,4602000.0,54500.0,2.507,0.0301,10047006,1971,D.G.Foster Jr,10047006,1,0.0301,2.5424344458,0.04171428402502116,-1.393721118691429,2.5424344458,0.04171428402502116,-1.393721118691429
1511217,4603700.0,6e-11,2.5217,0.021889,10251002,1971,C.A.Goulding,10251002,1,0.021889,2.5421699987300004,0.019142987254155742,-0.8052175401419491,2.5421699987300004,0.019142987254155742,-0.8052175401419491
1505643,4605000.0,nan,2.575,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.5419677745,0.12123643572031638,1.2994745972535913,2.5419677745,0.12123643572031638,1.2994745972535913
1510068,4609870.0,nan,2.49681,0.029464800000000003,12876002,1978,J.A.Harvey,12876002,1,0.029464800000000003,2.541210211423,0.06690623301047686,-1.7472073433129027,2.541210211423,0.06690623301047686,-1.7472073433129027
1510069,4623960.0,nan,2.5498,0.029398600000000004,12876002,1978,J.A.Harvey,12876002,1,0.029398600000000004,2.5390184118840002,0.003954019657502873,0.4246360745371461,2.5390184118840002,0.003954019657502873,0.4246360745371461
1505644,4627000.0,nan,2.549,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.5385455183000003,0.012144020846180794,0.4118295939401052,2.5385455183000003,0.012144020846180794,0.4118295939401052
1511218,4634900.0,6e-11,2.5394,0.021744,10251002,1971,C.A.Goulding,10251002,1,0.021744,2.53731661721,0.00019961754275515486,0.08210968926262097,2.53731661721,0.00019961754275515486,0.08210968926262097
1510665,4635000.0,54500.0,2.5181,0.0284,10047006,1971,D.G.Foster Jr,10047006,1,0.0284,2.5373010615,0.012981716997421915,-0.7567514076807556,2.5373010615,0.012981716997421915,-0.7567514076807556
1510070,4638110.0,nan,2.55733,0.029825600000000004,12876002,1978,J.A.Harvey,12876002,1,0.029825600000000004,2.536817278919,0.01410773718372462,0.8086006529307802,2.536817278919,0.01410773718372462,0.8086006529307802
1505645,4649000.0,nan,2.573,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.5351232621,0.1594052526605886,1.4940787482114128,2.5351232621,0.1594052526605886,1.4940787482114128
1510071,4652330.0,nan,2.4992,0.029612099999999995,12876002,1978,J.A.Harvey,12876002,1,0.029612099999999995,2.534605256957,0.04233175695716276,-1.396874596540012,2.534605256957,0.04233175695716276,-1.396874596540012
1511219,4666500.0,6e-11,2.5045,0.021254999999999996,10251002,1971,C.A.Goulding,10251002,1,0.021254999999999996,2.5324010128500003,0.03662510082596436,-1.1017612419369525,2.5324010128500003,0.03662510082596436,-1.1017612419369525
1510072,4666610.0,nan,2.5354,0.0295411,12876002,1978,J.A.Harvey,12876002,1,0.0295411,2.532383901569,0.00030793876143678505,0.11910115323080468,2.532383901569,0.00030793876143678505,0.11910115323080468
1510666,4669000.0,55500.0,2.4663,0.0282,10047006,1971,D.G.Foster Jr,10047006,1,0.0282,2.5320121201,0.15312350099421437,-2.59525298391561,2.5320121201,0.15312350099421437,-2.59525298391561
1505646,4672000.0,nan,2.579,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.5315454488,0.25021493662149097,1.8745289057517933,2.5315454488,0.25021493662149097,1.8745289057517933
1510073,4680970.0,nan,2.51119,0.0292101,12876002,1978,J.A.Harvey,12876002,1,0.0292101,2.530150101613,0.012306888821855764,-0.7493666719975552,2.530150101613,0.012306888821855764,-0.7493666719975552
1505647,4694000.0,nan,2.576,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.5281231926000003,0.2546876318685193,1.8937687664959786,2.5281231926000003,0.2546876318685193,1.8937687664959786
1510074,4695380.0,nan,2.50605,0.0295191,12876002,1978,J.A.Harvey,12876002,1,0.0295191,2.527908523802,0.01618596308161826,-0.8646880848807175,2.527908523802,0.01618596308161826,-0.8646880848807175
1511220,4702800.0,6e-11,2.5185,0.01853,10251002,1971,C.A.Goulding,10251002,1,0.01853,2.52633691232,0.0033144735408186937,-0.310208518973953,2.526336923781856,0.003314483235975247,-0.3102089712612211
1510667,4705000.0,56000.0,2.4709,0.029000000000000005,10047006,1971,D.G.Foster Jr,10047006,1,0.029000000000000005,2.5256667470000003,0.10342746817110522,-2.1684074933897204,2.5256667674676003,0.10342754547759375,-2.1684082862013194
1510075,4709870.0,nan,2.46541,0.029336399999999995,12876002,1978,J.A.Harvey,12876002,1,0.029336399999999995,2.524183244678,0.11774772262377324,-2.328406418270854,2.524183285081043,0.11774788451267276,-2.328407981639739
1505648,4717000.0,nan,2.548,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.5220112998,0.07504583756505394,1.0304751688488094,2.522011369389841,0.07504543566569986,1.0304723811156578
1510076,4724420.0,nan,2.49861,0.0293655,12876002,1978,J.A.Harvey,12876002,1,0.0293655,2.519751014948,0.015219986481808624,-0.8390120620086778,2.51975111491176,0.015220130415359181,-0.8390159959310143
1505649,4739000.0,nan,2.551,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.5153096466,0.1415334806463225,1.4189248408538329,2.5153098062472825,0.14153221445628067,1.4189184037717266
1510077,4739040.0,nan,2.55785,0.029789500000000003,12876002,1978,J.A.Harvey,12876002,1,0.029789500000000003,2.515297461776,0.060783783188875146,1.6917497381782713,2.5152976215870235,0.06078332662854903,1.6917432771287038
1511221,4742100.0,6e-11,2.5222,0.017937,10251002,1971,C.A.Goulding,10251002,1,0.017937,2.5143653227400002,0.0034220977737838415,0.31159661601848015,2.5143654950771945,0.003421947225593271,0.3115897405585879
1510668,4743000.0,56000.0,2.509,0.0302,10047006,1971,D.G.Foster Jr,10047006,1,0.0302,2.5140911642,0.0008582765864689277,-0.2025051546458157,2.5140913402213627,0.0008583359354194296,-0.20251214185855831
1510078,4753720.0,nan,2.52392,0.0295423,12876002,1978,J.A.Harvey,12876002,1,0.0295423,2.510825631368,0.00580396549593969,0.5215164473554226,2.510825851271898,0.00580377055658006,0.5215076434500207
1505650,4763000.0,nan,2.559,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.5079987522000002,0.28901414190633307,2.033543587502265,2.50799895157338,0.28901188229049707,2.0335354763455986
1510079,4768480.0,nan,2.48362,0.029439399999999998,12876002,1978,J.A.Harvey,12876002,1,0.029439399999999998,2.506329431312,0.017517961321033556,-0.9060832557878056,2.5063296011565654,0.017518223356803177,-0.9060899710112255
1510669,4779000.0,56500.0,2.4655,0.0274,10047006,1971,D.G.Foster Jr,10047006,1,0.0274,2.5031248226,0.051665229039469115,-1.5031141180134522,2.503124935757864,0.051665539809613394,-1.5031185707265782
1511222,4779700.0,6e-11,2.489,0.020339,10251002,1971,C.A.Goulding,10251002,1,0.020339,2.50291158818,0.009515329450313042,-0.555816204044023,2.5029116975659353,0.00951547908776512,-0.5558205501002891
1510080,4783300.0,nan,2.49641,0.029503000000000005,12876002,1978,J.A.Harvey,12876002,1,0.029503000000000005,2.50181495402,0.000990188386208608,-0.2160413187759947,2.5018150440074445,0.0009902213579097467,-0.21604490789161537
1505651,4786000.0,nan,2.557,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.5009924784,0.34853805286382683,2.23941183684928,2.500992553838576,0.3485371139472002,2.2394087529554034
1510081,4798200.0,nan,2.47123,0.029464699999999996,12876002,1978,J.A.Harvey,12876002,1,0.029464699999999996,2.49727610708,0.023024150730291695,-1.0429806702653728,2.4972761167792457,0.023024167878108785,-1.0429810546075178
1505652,4809000.0,nan,2.538,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.493149416557377,0.22350831501596477,1.7989528884535972,2.493149418032787,0.2235083003108539,1.798952828210439
1511223,4812800.0,6e-11,2.5077,0.020345,10251002,1971,C.A.Goulding,10251002,1,0.020345,2.4916385477704917,0.012679786076223781,0.6446140530246608,2.4916385498688522,0.01267978276310348,0.6446139682657007
1510082,4813160.0,nan,2.47439,0.0295904,12876002,1978,J.A.Harvey,12876002,1,0.0295904,2.491495412832787,0.00988817819901299,-0.6865520500131459,2.491495414990164,0.009888180693256093,-0.6865521360083042
1510670,4815000.0,57000.0,2.4042,0.027000000000000003,10047006,1971,D.G.Foster Jr,10047006,1,0.027000000000000003,2.490763834262295,0.2775295334144485,-3.475393093136561,2.4907638367213116,0.27752954918199696,-3.475393188430865
1510083,4828190.0,nan,2.46334,0.029271800000000004,12876002,1978,J.A.Harvey,12876002,1,0.029271800000000004,2.4855195291836067,0.01680564621261622,-0.8923498255872383,2.485519533804918,0.016805653215842556,-0.8923500098574887
1505653,4833000.0,nan,2.516,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.4836070873770493,0.11658897646645795,1.3042688107788045,2.4836070927868854,0.11658893752416137,1.3042685901160855
1510084,4843300.0,nan,2.43753,0.0292923,12876002,1978,J.A.Harvey,12876002,1,0.0292923,2.4795118377704917,0.060168532433023836,-1.6931493179818968,2.4795118448688522,0.06016855277982125,-1.693149599415306
1511224,4846200.0,6e-11,2.459,0.020251,10251002,1971,C.A.Goulding,10251002,1,0.020251,2.478358806327869,0.01850591982815353,-0.7811139484097718,2.4783588139016395,0.018505934308345615,-0.7811142516189229
1510671,4852000.0,57500.0,2.4462,0.030299999999999997,10047006,1971,D.G.Foster Jr,10047006,1,0.030299999999999997,2.476052743442623,0.029412088813566703,-1.205658624263259,2.476052751967213,0.029412105611086984,-1.2056589643938342
1505654,4856000.0,nan,2.497,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.4744623552459015,0.05643838122910416,0.910809764647184,2.4744623644262296,0.05643833525067522,0.9108093902651158
1510085,4858470.0,nan,2.42757,0.029234399999999997,12876002,1978,J.A.Harvey,12876002,1,0.029234399999999997,2.473480290534426,0.07209844487848027,-1.8561009242773034,2.473480300119672,0.07209847498420992,-1.856101304605139
1510086,4873720.0,nan,2.4492,0.029364500000000005,12876002,1978,J.A.Harvey,12876002,1,0.029364500000000005,2.4671254863295036,0.010942568753059842,-0.7265737567395736,2.4671254930693474,0.010942576981703304,-0.7265740279407702
1511225,4880000.0,6e-11,2.4688,0.019969,10251002,1971,C.A.Goulding,10251002,1,0.019969,2.464484885806319,0.000932455831764511,0.17509193172710422,2.4644848909355765,0.0009324536149966681,0.17509172323573152
1505655,4881000.0,nan,2.508,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.4640644080160032,0.21448180477602682,1.7830537156848305,2.4640644128887974,0.2144817572006747,1.7830535144044306
1510087,4889040.0,nan,2.47517,0.0293568,12876002,1978,J.A.Harvey,12876002,1,0.0293568,2.460683766581863,0.007148291320741714,0.5887076435774546,2.4606837693926957,0.007148288546707927,0.5887075286752262
1510672,4890000.0,59000.0,2.4201,0.032,10047006,1971,D.G.Foster Jr,10047006,1,0.032,2.4602801079031598,0.05045128347217345,-1.6331517608132922,2.4602801104677883,0.05045128991261429,-1.6331518633521953
1505656,4904000.0,nan,2.504,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.4542300944,0.2752270559369883,2.0279233684552858,2.4542300944,0.2752270559369883,2.0279233684552858
1510088,4904430.0,nan,2.44668,0.0292066,12876002,1978,J.A.Harvey,12876002,1,0.0292066,2.454031731573,0.00185053916311528,-0.299577689987223,2.454031731573,0.00185053916311528,-0.299577689987223
1511226,4914100.0,6e-11,2.4395,0.019888,10251002,1971,C.A.Goulding,10251002,1,0.019888,2.44957087451,0.005099683899646626,-0.41112811287874024,2.44957087451,0.005099683899646626,-0.41112811287874024
1510089,4919900.0,nan,2.43576,0.0292716,12876002,1978,J.A.Harvey,12876002,1,0.0292716,2.44689528289,0.004236000937438388,-0.45507803165356586,2.44689528289,0.004236000937438388,-0.45507803165356586
1510673,4927000.0,59500.0,2.3723,0.0279,10047006,1971,D.G.Foster Jr,10047006,1,0.0279,2.4436199897,0.18231329501104368,-2.9186203256078267,2.4436199897,0.18231329501104368,-2.9186203256078267
1505657,4928000.0,nan,2.473,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.4431586808,0.09894492573292092,1.2214237018050995,2.4431586808,0.09894492573292092,1.2214237018050995
1510090,4935440.0,nan,2.39518,0.0291413,12876002,1978,J.A.Harvey,12876002,1,0.0291413,2.439726542584,0.06809560507554979,-1.825882606368627,2.439726542584,0.06809560507554979,-1.825882606368627
1510091,4951050.0,nan,2.41264,0.029261999999999996,12876002,1978,J.A.Harvey,12876002,1,0.029261999999999996,2.432525510655,0.013513551158844861,-0.8174841566058426,2.432525510655,0.013513551158844861,-0.8174841566058426
1505658,4953000.0,nan,2.465,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.4316259582999997,0.123758517710372,1.3724989892496715,2.4316259582999997,0.123758517710372,1.3724989892496715
1511227,4953300.0,6e-11,2.4299,0.017789,10251002,1971,C.A.Goulding,10251002,1,0.017789,2.43148756563,0.00014168107423447924,-0.065291949358113,2.43148756563,0.00014168107423447924,-0.065291949358113
1510674,4966000.0,59500.0,2.3849,0.030600000000000002,10047006,1971,D.G.Foster Jr,10047006,1,0.030600000000000002,2.4256289426,0.05421067860503558,-1.6791085348917014,2.4256289426,0.05421067860503558,-1.6791085348917014
1510092,4966740.0,nan,2.43163,0.029255800000000002,12876002,1978,J.A.Harvey,12876002,1,0.029255800000000002,2.425287574014,0.0013749877763688618,0.26151232760835935,2.425287574014,0.0013749877763688618,0.26151232760835935
1505659,4978000.0,nan,2.463,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.4200932358,0.20455449045715632,1.7729384787861922,2.4200932358,0.20455449045715632,1.7729384787861922
1510093,4982500.0,nan,2.36886,0.0290149,12876002,1978,J.A.Harvey,12876002,1,0.0290149,2.41801734575,0.08328288710921042,-2.032960840268607,2.41801734575,0.08328288710921042,-2.032960840268607
1511228,4991800.0,6e-11,2.3942,0.019706,10251002,1971,C.A.Goulding,10251002,1,0.019706,2.41372717298,0.01934996877046745,-0.8090049778033274,2.41372717298,0.01934996877046745,-0.8090049778033274
1510094,4998330.0,nan,2.43183,0.0292492,12876002,1978,J.A.Harvey,12876002,1,0.0292492,2.410714825863,0.015243171739256094,0.8758885086891791,2.410714825863,0.015243171739256094,0.8758885086891791
1505660,5003000.0,nan,2.454,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.4080279559999997,0.23482542550421953,1.9091158757294941,2.4080279559999997,0.23482542550421953,1.9091158757294941
1510675,5005000.0,60500.0,2.2841,0.029000000000000005,10047006,1971,D.G.Foster Jr,10047006,1,0.029000000000000005,2.4067502999999997,0.5187274513824108,-5.096095760328758,2.4067502999999997,0.5187274513824108,-5.096095760328758
1510095,5014250.0,nan,2.45437,0.029391299999999995,12876002,1978,J.A.Harvey,12876002,1,0.029391299999999995,2.400841141,0.09748935044866629,2.2295877093185834,2.400841141,0.09748935044866629,2.2295877093185834
1505661,5027000.0,nan,2.431,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.392696084,0.16302110899278632,1.6008684201950771,2.392696084,0.16302110899278632,1.6008684201950771
1510096,5030240.0,nan,2.40676,0.029211799999999996,12876002,1978,J.A.Harvey,12876002,1,0.029211799999999996,2.39062628128,0.00891067581374909,0.6748741468432918,2.39062628128,0.00891067581374909,0.6748741468432918
1511229,5031400.0,6e-11,2.4117,0.017796000000000003,10251002,1971,C.A.Goulding,10251002,1,0.017796000000000003,2.3898852408,0.026741049615306434,0.9127952601062065,2.3898852408,0.026741049615306434,0.9127952601062065
1510676,5043000.0,61000.0,2.219,0.0301,10047006,1971,D.G.Foster Jr,10047006,1,0.0301,2.3824748359999997,0.8878412626321205,-6.8615556198050776,2.3824748359999997,0.8878412626321205,-6.8615556198050776
1510097,5046300.0,nan,2.39872,0.0290969,12876002,1978,J.A.Harvey,12876002,1,0.0290969,2.3803667036,0.011576610867351877,0.7710281097548092,2.3803667036,0.011576610867351877,0.7710281097548092
1505662,5053000.0,nan,2.411,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.3760865559999997,0.13543873021568406,1.4693675157514041,2.3760865559999997,0.13543873021568406,1.4693675157514041
1510098,5062450.0,nan,2.34549,0.0292537,12876002,1978,J.A.Harvey,12876002,1,0.0292537,2.3700496313999997,0.02061877624040234,-1.0362496664465353,2.3700496313999997,0.02061877624040234,-1.0362496664465353
1511230,5072300.0,6e-11,2.3363,0.020389,10251002,1971,C.A.Goulding,10251002,1,0.020389,2.3637571756,0.03697564823822806,-1.1615903648406862,2.3637571756,0.03697564823822806,-1.1615903648406862
1505663,5078000.0,nan,2.409,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.3601158559999997,0.2655177260680826,2.0712603525680513,2.3601158559999997,0.2655177260680826,2.0712603525680513
1510099,5078670.0,nan,2.38759,0.029147499999999996,12876002,1978,J.A.Harvey,12876002,1,0.029147499999999996,2.35968784124,0.026710025335560154,1.1824512663224773,2.35968784124,0.026710025335560154,1.1824512663224773
1510677,5082000.0,62000.0,2.3028,0.0323,10047006,1971,D.G.Foster Jr,10047006,1,0.0323,2.357560544,0.09283954115095804,-2.322762999209749,2.357560544,0.09283954115095804,-2.322762999209749
1510100,5094970.0,nan,2.33122,0.0291228,12876002,1978,J.A.Harvey,12876002,1,0.0291228,2.34927494484,0.01119332733031974,-0.7685326436420775,2.34927494484,0.01119332733031974,-0.7685326436420775
1505664,5104000.0,nan,2.402,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.3427573595999998,0.38996560461819524,2.5287569861744204,2.3427573595999998,0.38996560461819524,2.5287569861744204
1511231,5108400.0,6e-11,2.3783,0.021053,10251002,1971,C.A.Goulding,10251002,1,0.021053,2.33912265116,0.0729047956173016,1.6748736463464828,2.33912265116,0.0729047956173016,1.6748736463464828
1510101,5111340.0,nan,2.37755,0.029096,12876002,1978,J.A.Harvey,12876002,1,0.029096,2.3366940050659997,0.05736913397192215,1.7484529358753669,2.3366940050659997,0.05736913397192215,1.7484529358753669
1510678,5124000.0,62000.0,2.3359,0.03239999999999999,10047006,1971,D.G.Foster Jr,10047006,1,0.03239999999999999,2.3262359576,0.0028825220836112184,0.4154368935974483,2.3262359576,0.0028825220836112184,0.4154368935974483
1510102,5127800.0,nan,2.36567,0.0290629,12876002,1978,J.A.Harvey,12876002,1,0.0290629,2.32309689122,0.06236368673441814,1.8326015131311355,2.32309689122,0.06236368673441814,1.8326015131311355
1505665,5129000.0,nan,2.423,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.3221056070999997,1.1310753909621825,4.344952813149786,2.3221056070999997,1.1310753909621825,4.344952813149786
1510103,5144340.0,nan,2.25783,0.0289099,12876002,1978,J.A.Harvey,12876002,1,0.0289099,2.309433691766,0.09211173348508113,-2.234473843089182,2.309433691766,0.09211173348508113,-2.234473843089182
1511232,5144900.0,6e-11,2.341,0.021117,10251002,1971,C.A.Goulding,10251002,1,0.021117,2.3089710925099998,0.048579386986930206,1.3871506487845608,2.3089710925099998,0.048579386986930206,1.3871506487845608
1513027,5150000.0,80000.0,2.25,0.12,21147051,1963,R.Batchelor,21147051,1,0.12,2.304758135,0.024987111238985348,-2.3758733798763725,2.304758135,0.024987111238985348,-2.3758733798763725
1505666,5155000.0,nan,2.403,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.3006277845,1.1644522784864928,4.449751332645438,2.3006277845,1.1644522784864928,4.449751332645438
1510104,5160960.0,nan,2.29482,0.028962700000000004,12876002,1978,J.A.Harvey,12876002,1,0.028962700000000004,2.295704406704,2.7006294926923207e-05,-0.038524415487344164,2.295704406704,2.7006294926923207e-05,-0.038524415487344164
1510679,5164000.0,62500.0,2.3009,0.031,10047006,1971,D.G.Foster Jr,10047006,1,0.031,2.2931931536,0.0019159832720385215,0.3360748913758696,2.2931931536,0.0019159832720385215,0.3360748913758696
1510105,5177660.0,nan,2.28975,0.028865800000000004,12876002,1978,J.A.Harvey,12876002,1,0.028865800000000004,2.281909036034,0.0021298808942109212,0.3436142213463488,2.281909036034,0.0021298808942109212,0.3436142213463488
1505667,5181000.0,nan,2.346,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.2791499619,0.4965475104412742,2.9331127489421966,2.2791499619,0.4965475104412742,2.9331127489421966
1511233,5182000.0,6e-11,2.2833,0.020401,10251002,1971,C.A.Goulding,10251002,1,0.020401,2.2783238918,0.0012137470132889984,0.218410921200004,2.2783238918,0.0012137470132889984,0.218410921200004
1510106,5194440.0,nan,2.33622,0.0291148,12876002,1978,J.A.Harvey,12876002,1,0.0291148,2.268047579756,0.1596259937188153,3.005775577747547,2.268047579756,0.1596259937188153,3.005775577747547
1510680,5206000.0,63500.0,2.2321,0.0308,10047006,1971,D.G.Foster Jr,10047006,1,0.0308,2.2586530315056463,0.022891671498047023,-1.1756135685854228,2.2586530315056463,0.022891671498047023,-1.1756135685854228
1505668,5208000.0,nan,2.311,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.257052498674195,0.32337032214419054,2.3901748566988976,2.257052498674195,0.32337032214419054,2.3901748566988976
1510107,5211300.0,nan,2.3149,0.028932700000000002,12876002,1978,J.A.Harvey,12876002,1,0.028932700000000002,2.2544116195023003,0.12646051613691497,2.683111636510006,2.2544116195023003,0.12646051613691497,2.683111636510006
1511234,5224500.0,6e-11,2.2591,0.017882,10251002,1971,C.A.Goulding,10251002,1,0.017882,2.243848102814722,0.013008632577468794,0.6797205731593842,2.243848102814722,0.013008632577468794,0.6797205731593842
1510108,5228240.0,nan,2.26204,0.028532500000000002,12876002,1978,J.A.Harvey,12876002,1,0.028532500000000002,2.2408551064199083,0.015729421396646102,0.9453932795296844,2.2408551064199083,0.015729421396646102,0.9453932795296844
1505669,5234000.0,nan,2.289,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.2362455718653282,0.30922552086847366,2.359062385562049,2.2362455718653282,0.30922552086847366,2.359062385562049
1510109,5245270.0,nan,2.2635,0.028703799999999998,12876002,1978,J.A.Harvey,12876002,1,0.028703799999999998,2.2272265693601003,0.045839288539761894,1.6286367601263567,2.2272265693601003,0.045839288539761894,1.6286367601263567
1510681,5247000.0,64000.0,2.1592,0.0298,10047006,1971,D.G.Foster Jr,10047006,1,0.0298,2.225842108460895,0.14903257114475588,-2.99401777904976,2.225842108460895,0.14903257114475588,-2.99401777904976
1505670,5261000.0,nan,2.258,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.2146383786407364,0.20891446743379374,1.95795493194141,2.2146383786407364,0.20891446743379374,1.95795493194141
1510110,5262380.0,nan,2.18791,0.028644999999999997,12876002,1978,J.A.Harvey,12876002,1,0.028644999999999997,2.213534010987035,0.02292162468366859,-1.1576063823663116,2.213534010987035,0.02292162468366859,-1.1576063823663116
1511235,5266700.0,6e-11,2.2041,0.01984,10251002,1971,C.A.Goulding,10251002,1,0.01984,2.2100768600711,0.0018005471930196912,-0.2704367517294316,2.2100768600711,0.0018005471930196912,-0.2704367517294316
1510111,5279580.0,nan,2.21388,0.0283437,12876002,1978,J.A.Harvey,12876002,1,0.0283437,2.199769428636554,0.00702477884690076,0.6414568354189681,2.199769428636554,0.00702477884690076,0.6414568354189681
1505671,5288000.0,nan,2.233,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.193031185416144,0.17750068213762826,1.822537447239791,2.193031185416144,0.17750068213762826,1.822537447239791
1510682,5290000.0,65000.0,2.1099,0.0288,10047006,1971,D.G.Foster Jr,10047006,1,0.0288,2.191430652584693,0.2308071982946486,-3.7204304178428433,2.191430652584693,0.2308071982946486,-3.7204304178428433
1505075,5293000.0,nan,2.155,0.01241,13753003,2001,W.P.Abfalterer,13753003,1,0.01241,2.189029853337516,0.09331433667790923,-1.554563236569491,2.189029853337516,0.09331433667790923,-1.554563236569491
1510112,5296860.0,nan,2.195,0.028385100000000003,12876002,1978,J.A.Harvey,12876002,1,0.028385100000000003,2.186041100458716,0.0028276060676487784,0.40982301473673133,2.186041100458716,0.0028276060676487784,0.40982301473673133
1511236,5309400.0,6e-11,2.175,0.017715000000000005,10251002,1971,C.A.Goulding,10251002,1,0.017715000000000005,2.1777775034,0.00043547982709645346,-0.1275384374971306,2.17777750528,0.0004354804166202872,-0.12753852371355925
1510113,5314220.0,nan,2.18337,0.0281828,12876002,1978,J.A.Harvey,12876002,1,0.0281828,2.17469637142,0.0026694236464720497,0.3988431991697493,2.174696374264,0.002669421895915192,0.39884306787127094
1505672,5315000.0,nan,2.201,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.174197765,0.0798177556661355,1.2327413555224538,2.174197768,0.079817737797981,1.2327412158395745
1510114,5331670.0,nan,2.15541,0.028292500000000005,12876002,1978,J.A.Harvey,12876002,1,0.028292500000000005,2.16354165087,0.002337147508052504,-0.37584905595555984,2.163541657204,0.002337151149010114,-0.37584934761593486
1510683,5335000.0,66000.0,2.1155,0.028899999999999995,10047006,1971,D.G.Foster Jr,10047006,1,0.028899999999999995,2.161412985,0.07294125230485267,-2.1242115837478504,2.1614129920000003,0.07294127454643923,-2.1242119007305527
1505673,5343000.0,nan,2.205,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.156299073,0.2635311434065928,2.258542314923124,2.1562990816000003,0.2635310503337154,2.2585419070838317
1505076,5346000.0,nan,2.102,0.012429999999999998,13753003,2001,W.P.Abfalterer,13753003,1,0.012429999999999998,2.154381356,0.22074066423159716,-2.4313873611149166,2.1543813652000003,0.2207407417711843,-2.4313877777687556
1510115,5349210.0,nan,2.14869,0.0282453,12876002,1978,J.A.Harvey,12876002,1,0.0282453,2.15232939881,0.00046893549363003417,-0.16909116290527115,2.152329408652,0.00046893802991124895,-0.16909161940408182
1511237,5353500.0,6e-11,2.1788,0.019817,10251002,1971,C.A.Goulding,10251002,1,0.019817,2.1502072607000002,0.041254717700849895,1.3297666612236834,2.15020727,0.04125469086405029,1.3297662229557865
1510116,5366830.0,nan,2.15524,0.0281994,12876002,1978,J.A.Harvey,12876002,1,0.0281994,2.144048270166,0.004441754671278372,0.5219905722147558,2.1440482768,0.004441749405498683,0.5219902611849649
1505674,5370000.0,nan,2.175,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.142583604,0.11675808106986775,1.5129582780098556,2.14258361,0.11675803784801005,1.512957993737283
1510684,5379000.0,66500.0,2.0803,0.028899999999999995,10047006,1971,D.G.Foster Jr,10047006,1,0.028899999999999995,2.1384252458,0.11690464357475631,-2.718133164306862,2.13842525,0.11690466046929164,-2.7181333553744857
1510117,5384540.0,nan,2.11583,0.027945399999999995,12876002,1978,J.A.Harvey,12876002,1,0.027945399999999995,2.135865545308,0.014364549292152749,-0.938052741756781,2.1358655484,0.014364553725791965,-0.9380528851644688
